Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833, Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2018;Junho;TO;18,38;-3,51;0;207832,61;0;0;1469312,56;10758759,51;14495,87;14777099,29;11913742,7;452015,95;20800,93;559949,46;173531,55;233320,25;;;;20142,4;28084224,43;;3603,56;12793783,53;;12479,46;8649926,63;;0;;9838387,97;;;;;;3702828,34;;113911487,8;;;1057841,971
2018;Julho;AC;79814,35;0;0;199167,3;20828;3121,57;29542,48;6156739,09;42810,67;11864106,37;7758696,91;343673,66;57,75;549611,21;484369,41;29005,74;;;;7811,89;10746891,37;;1267,35;3494674,4;;40004,1;7284667,38;;0;;6381576,57;;;;;;1062426,81;;68108649,38;;;1105742,983
2018;Julho;AL;322411,17;3011,17;3637,5;686726,38;0;7514,86;8913816,33;19644538,12;122,26;36763594,84;27256036,87;1486948,35;253939,02;1599975,18;773613,62;74549,88;;;;60703,16;52194958,77;;10066,43;14866019,99;;3015,93;23093747,82;;3529605,58;;21405919,43;;;;;;7244218,41;;163815369;;;3117544,205
2018;Julho;AM;56495413,46;-2,6;0;3261130,12;43170,17;6620247,28;2214540,2;21404199,24;496225,43;163563181,9;74873978,79;3478905,55;20061186,01;4713220,61;4906710,18;53945,43;;;;171021,95;286795799,1;;27724,09;73734677,94;;317876,3;116352235,4;;3808682,3;;22187138,2;;;;;;32047903,05;;249296926,7;;;2996772,049
2018;Julho;AP;4600,48;0;0;15554,01;253,04;374,34;325241,03;4666944,66;3465,87;10921738,23;4156321,9;81387,06;158574,53;520000,57;57572,33;20546,18;;;;23947,7;6764025,08;;3875,3;3735280,3;;3322,62;5393981,13;;0;;20684867,49;;;;;;2420585,13;;37344728,72;;;680084,6468
2018;Julho;BA;84745198,67;86,08;8294,48;16361187,05;0;49840435,54;92808627,01;80748123,81;697205,46;404552393,3;147330010;29511130,83;7069814,63;14072857,17;5071688,13;956878,6;;;;1199569,45;485069550,1;;194074,54;141639376,5;;584406,67;282495575;;0;;57015820,33;;;;;;58520770,75;;972069574,8;;;10975431,15
2018;Julho;CE;46988132,67;-20,69;0;9859730,45;0;16515475,7;9394742,79;48944702,67;20262905,76;215562108,4;126108105,3;12287383,22;14846888,25;10657344,32;3559896,51;107007,02;;;;20402477,93;240262631,6;;3324177,8;70524632,06;;12877886,15;138252197,9;;343,12;;43701156,09;;;;;;28945260,29;;708037999;;;5554023,41
2018;Julho;DF;2478192,19;-57,67;0;172658,27;16228,29;452774,99;3604154,28;71754562,44;223735333,7;440863860,3;2710291946;309643838,1;103199125,1;195420217,4;481750825,8;69308,84;;;;474510582,8;407410133,5;;78921811,84;305082824,9;;234831964,5;204740901,8;;0;;1270188006;;;;;;496239751,4;;1517107369;;;22368813,3
2018;Julho;ES;175118213,1;-78,45;0;804842,3;6091083,35;103591053,2;46293405,67;46656244,86;7402142,23;205658083,9;74355419,58;11959790,65;10589306,35;6814392,15;13882774,62;75499,25;;;;7274088,03;317526893,8;;1210790,18;82601118,9;;5974170,78;107252085,5;;29678,41;;28329149,65;;;;;;41365745,17;;491866611,3;;;6920567,763
2018;Julho;GO;22122853,45;-180,2;1980,4;4148867,96;6457397,97;3528811,35;22675781,32;70829513,31;1737657,85;222254639,8;100758844,5;8421325,81;7899870,86;6809052,33;9933059,02;1175928,59;;;;287936,11;232179541,5;;46149,31;82849528,16;;1242643,57;123188154,6;;0;;38595262,11;;;;;;41315018,87;;536777315,8;;;8968970,494
2018;Julho;MA;13430164,67;27506,41;0;1944856;0;200806,3;978984,91;34982688,53;38362,29;63026632,74;33357506,8;1380212,37;648296,49;2459610,98;352527,43;218505,35;;;;27863,04;128589587;;4503,64;41306445,53;;41960,34;45042646,3;;3724,82;;24177054,24;;;;;;11242560,29;;250123161,4;;;2807304,487
2018;Julho;MG;95218276,37;-1524,42;347138895,3;21155003,6;25718,64;53017866,92;149388500,1;209402381,8;19082419,98;859775705,1;412298975,6;65030681,34;44882481,14;36928139,09;74702834,02;1453506,49;;;;32329098,4;847352676;;5256421,77;356625409,1;;13162456,36;475420081,5;;175,27;;147886216,2;;;;;;64935192,6;;2582551511;;;30605652,31
2018;Julho;MS;106229,51;289,24;0;547648,63;0;198021,69;8350585,9;36195279,52;155255,91;88371000,23;39344142,16;8121730,97;1016068,18;2735948,34;5581039,74;1729031,92;;;;13723,77;80632914,64;;2233,15;30848812,87;;157154,81;48453479,5;;0;;21385712,71;;;;;;8480617,75;;301022917,3;;;3799880,854
2018;Julho;MT;1844774,04;362,98;0;4336311,67;10787,37;2339619,01;4802919,87;36729784,97;625732,68;127476096,2;60612400,4;5901805,1;5304460,5;3534958,75;12943580,38;3053011,54;;;;125718,36;126924425,6;;28414,29;36804574,28;;553907,47;75738720,75;;208729,5;;22965861,5;;;;;;13810658,66;;406653391,9;;;6712431,633
2018;Julho;PA;16811451,04;9346,05;0;2460280,07;0;13928604,96;5047645,57;33837671,66;13035127,53;118341236,7;66636311,33;4496036,5;3219437,53;3526805,6;13784847,69;761743,64;;;;9775502,51;132517643,1;;1591663,98;46834464,47;;9672208,14;68609455,84;;2603,02;;39930299,77;;;;;;20798969,61;;490580825,4;;;5168505,865
2018;Julho;PB;5612536,46;-176,37;0;2214556,2;0;726474,31;4336478,04;27121172,48;12877,79;60700641,73;52033093,95;2100992,07;406549,42;1436386,25;1633622,56;68959,57;;;;32730,75;65911092,17;;5507,12;22938113,42;;38866,78;37260145,13;;0;;44884065,06;;;;;;9760285,05;;257981101,6;;;2372913,94
2018;Julho;PE;102157455,3;-445,89;0;29249884,91;6193659,84;42489529,87;54475127,37;64709640,15;6844573,34;234436577,2;129761193;22053389,28;5590973,95;8254688,6;11200823,92;289687,04;;;;7669079,06;419334183,5;;1389912,32;115446882;;4758174,97;132251482,7;;8365,8;;68339883,25;;;;;;202955763;;733434082,3;;;12892707,13
2018;Julho;PI;18743,78;-2,77;0;372272,15;0;6861,16;2428378,78;20905457,4;4117,58;49645519,59;23108299,4;1126263,45;79398,87;1708552,21;811155,83;562767,42;;;;29644,81;54200645,74;;4978,74;19477780,83;;7971,73;32649973,87;;0;;19226448,86;;;;;;-206715,53;;182524772,4;;;1514206,154
2018;Julho;PR;319106441,6;18328,84;9029,48;4802998,31;71393504,26;144125740,2;155162707;161880803,2;23184142,4;730897248;280953171,9;58780713,46;49939894,52;24430059,87;59068322,54;1379494,08;;;;10503429,2;1030432427;;1717314,79;267728760,4;;15831949,63;372811940,3;;929787,26;;65325730,29;;;;;;76964242,85;;1899035806;;;40109486,76
2018;Julho;RJ;304651042;-63427,48;315342,93;9066951,47;46296943,29;135550956,1;149743720,9;420518498;161470246,1;2854447239;1028356390;512630765,2;1180170159;115334456,2;105360017,6;334752,73;;;;185629632;4455594975;;30013754,2;1043108172;;257655735,3;1271479337;;196030213,7;;276441363,5;;;;;;611725963,7;;3389996510;;;10554651832
2018;Julho;RN;2548315,28;-10,8;9171,65;395794,69;10449,9;438348,03;3146139,3;25612578,56;153874,01;65544022,35;41785750,49;6443461;324948,34;1818277,44;1149943,36;50372,51;;;;173958,11;65405476,2;;28299,28;25895601,5;;69374,14;39670909,76;;0;;35336007,28;;;;;;8522166,33;;228170418,8;;;3020169,997
2018;Julho;RO;213630,1;-22,37;0;129635,3;0;69891,56;3930542,72;11914762,9;524944,75;32683677;17741165,48;1402510,93;145524,25;682723,71;6440792,81;108653,32;;;;122125,52;33894923;;19571,68;14883664,39;;453565,11;21514637,22;;0;;21648562;;;;;;4312535,58;;118292084,3;;;1599672,675
2018;Julho;RR;49989,72;-1,2;0;0;10042,04;43779,08;24042,74;5755839,83;6188,45;12056104,48;9216862,99;95487,65;6421,52;336446,11;240526,89;55588,77;;;;3126,28;9623268,43;;508,02;8092014,13;;7013,58;7016287,04;;0;;13308233,24;;;;;;1937233,07;;39128300,63;;;271910,1642
2018;Julho;RS;144150007;82869;106460453,7;9143122,72;17362568,56;153922044,6;176947976,3;189527385,7;41829642,42;816037545,1;375952148,3;107183856,5;35538472,61;45888786,69;101863317,4;1514878,93;;;;44425764,53;969356815,7;;7541836,98;266295820,4;;30274472,66;437400974,9;;3999644,16;;107748115,6;;;;;;65951537,62;;2079621436;;;32205598,55
2018;Julho;SC;568221524,7;43588,31;1535,55;4724275,93;3547176,13;237985986,3;173220413,2;110795389,6;1485311,75;572154699,4;183281229,1;40244744,43;12330177,48;15991026,35;25530016,58;572671,62;;;;1135791;984526677;;175614,38;249052465,1;;1257370,05;309900525,9;;256,03;;47475399,49;;;;;;65140697,2;;1401278532;;;14173794,24
2018;Julho;SE;1339142,39;-1,31;922722,29;681040,63;0;303040,47;6548424,04;22348279,07;2974080,87;33119973,01;24540371,49;2074413,82;865957,94;1905221,66;3521273,87;46346,45;;;;1736239,22;42126264,01;;294847,53;15959728,77;;2751580,05;22336691,96;;0;;16542323,86;;;;;;4318041,2;;175250249,1;;;2194949,215
2018;Julho;SP;1873201747;802938,07;222007,55;45391877,6;236039787,7;678339166,2;1137178196;958749409,5;522310742,1;6242524905;2949431934;1952226789;1481706059;490886738,9;2057731032;2272766,86;;;;731481988,7;7035788733;;119779609,1;1756461229;;334995849,2;3126257268;;6856232,9;;130061608,3;;;;;;719626068,6;;13560322844;;;113258860
2018;Julho;TO;66,04;-2,96;0;47351,8;0;0;613267,9;8513132,08;14578,29;24374266,22;11681615,02;630632,56;351738,52;899079,94;176242,32;246238,22;;;;20053,5;27416280,8;;3638,41;12277667,58;;13183,65;15054162,38;;0;;9566426,9;;;;;;3218927,25;;121765822,5;;;1440365,52
2018;Agosto;AC;3050,29;0;0;181289,48;16227,37;206150,7;30006,52;6572633,17;0;5173604,14;8064795,71;383221,97;24,75;553036,32;653002,71;37940,38;;;;7442,89;9045271,31;;1170,05;3534606,14;;687,2;3499113,6;;0;;6454461,08;;;;;;1813401,35;;68180863,89;;;721287,5475
2018;Agosto;AL;45365,09;1502,35;1552,5;768921,69;6873,62;2217,81;9343708,87;17838047,36;445,61;21358530,66;26957815,82;1480723,99;126569,38;1473673,19;640577,9;102849,58;;;;55085,86;59385046,33;;9075,53;16492806,4;;4244,92;13094274,01;;5373,92;;21483701,18;;;;;;6047071,88;;165319332,3;;;2510122,87
2018;Agosto;AM;59002897,31;-1,89;0;2661957,64;3322,6;11345742,75;1339895,38;39716067,79;266301,79;148129837,1;75290559,05;3173987,25;7727324,75;4473943,97;7099927,41;62589,25;;;;183773,39;287695058,2;;29796,27;75202804,2;;175849,84;131648672,5;;2469540,4;;22250034,39;;;;;;21443879,51;;252656161,3;;;2543211,93
2018;Agosto;AP;30401,63;0;0;27879,16;0;0;94251,23;4141482,24;2069,92;5906999,05;4271796,9;85347,31;14725,99;362982,3;99113,29;26685,26;;;;26037,33;7165616,89;;4221,27;2360109;;2021,5;3371513,94;;0;;11036442,69;;;;;;2282035,86;;35734327,86;;;471937,7449
2018;Agosto;BA;89623496,41;10634,31;22802,72;9994419,63;0;51504208,61;80210466,85;79426935,94;175641,42;137888121,1;165398700,5;11924739,79;16281937,37;20501549,39;4746655,88;1217960,95;;;;1424486,27;504075252,9;;224811,64;146711236,9;;150035,67;104106172,4;;10211985,1;;57237245,4;;;;;;38974737,39;;1009413635;;;9816235,788
2018;Agosto;CE;51529067,14;-20,99;0;9715387,1;3631,2;18352524,68;8198731,87;47581439,14;18807689,72;97109256,52;116052371,8;14495044,71;13005507,5;10142014,61;3368555,12;188498,85;;;;18921792,51;254456772,6;;3081983,19;76018823,95;;11911401,38;66775123,9;;0;;43686989,74;;;;;;39967743,37;;718887935,4;;;4430837,503
2018;Agosto;DF;2533191,79;-72,72;0;289980,52;7349,88;957427,19;4125599,86;64349408,72;294402962,5;305339100,6;2686704427;320520991,5;41620732,5;170679982,4;460348258,7;419844,83;;;;457088117;458055222,3;;76157601,18;309142356,3;;307196865,6;161594991,4;;0;;1213675581;;;;;;497520747,2;;1536603871;;;11164967,61
2018;Agosto;ES;200992260;-38,04;0;565436,56;7786868,25;136353803,6;44229532,05;39178080,09;8853566,98;103346469,3;77505786,64;10398340,13;14273244,53;7120574,04;14074105,99;235798,91;;;;6972073,39;327786359,6;;1160268,95;84352702,91;;6965274,64;55396061,21;;29763,44;;27866061,93;;;;;;24561805,6;;489397799;;;13347026,27
2018;Agosto;GO;22269794,61;-217,34;23106,28;1551599,4;12718129,55;8674071,6;18877357,71;60216240,03;192795,27;135213851,2;90870156,53;7100083,88;8602201,01;6532848,86;9355358,73;2390793,01;;;;338309,79;230523150,4;;53965,48;70199476,15;;165867,1;69978299,4;;0;;37517752,04;;;;;;47776741,99;;556301639,6;;;9935269,555
2018;Agosto;MA;7637507,09;-7,74;0;4129882,86;0;642374,11;1225224,87;28325171,48;16231,77;37309868,05;32705419,2;1033066,63;382457,26;2383598,89;412262,35;291551,28;;;;26858,92;165318064,2;;4346,34;48244685,13;;9483,54;30823337,27;;5777,9;;24538846,01;;;;;;9501920,44;;244322236,9;;;2060575,091
2018;Agosto;MG;95716396,96;-1579,45;341747439,7;16406504,02;22440,26;62393479,34;124412417,5;195310338,2;19974583,37;500022945,4;407694860,7;68192450,82;37570704,61;41898801,54;75879016,79;3350921,11;;;;30177436,64;936287826,4;;5157568,11;252709913,4;;10586050,29;269026712,9;;175,79;;148381274,4;;;;;;36059459,89;;2661176415;;;31499703,64
2018;Agosto;MS;144039,74;-54,34;0;581849,18;0;191069,89;7796108,23;33697777,5;150632,42;45213491,94;38704664,22;4123703,9;1551862,36;2621171,84;4126538,18;2652514,38;;;;16577,29;88492402,48;;2697,11;33504481,98;;131093,44;24721834,23;;0;;21537809;;;;;;8074763,61;;298101309,4;;;4142456,763
2018;Agosto;MT;1979428,69;1,48;0;4770225,13;5400,22;1144349,21;4849771;32234544,1;340561,64;68740066,51;60530482,79;3734727,08;2853594,72;4156545,98;6783067,54;5257278,33;;;;163671,5;134588392,1;;27994,7;40281633,34;;316652,25;43268166,22;;209329,97;;22506015,82;;;;;;14039004,14;;403546166,3;;;16426466,47
2018;Agosto;PA;23164125,7;42965,85;0;2302464,27;1964,64;4415020,22;4072332,36;32391293,85;23744819,38;65449768,23;64505902,69;3907964,43;5944023,25;3573713,44;12462256,95;574772,97;;;;10923254,43;113477982,2;;1779006,37;43312603,43;;17861757,56;46028547,47;;0;;40078621,89;;;;;;18177425,14;;498583107;;;3806134,955
2018;Agosto;PB;8377618,71;-184,72;0;1930469,27;25210,47;877737,99;4885965,81;25449309,1;15928,96;28417124,56;49922547,11;1938999,23;392089,46;1645807,04;1676597,45;97928,9;;;;52799,83;70278364,25;;8849,09;23970786,26;;13939,84;20860762,95;;0;;45190639,69;;;;;;7130318,3;;264671196;;;2599151,715
2018;Agosto;PE;67444661,18;4381,93;0;20444767,13;10963216,29;42845877,67;39387600,07;57689749,44;16748142,88;136470111,3;125432198,8;11480169,65;8119244,59;7843067,83;11259848,03;161478,36;;;;8624548,37;404195826,4;;1350114,11;111994870,1;;12055416,76;76133137,97;;5143278,83;;64124886,89;;;;;;24931894,12;;762126538,9;;;11011616,75
2018;Agosto;PI;77745,38;11,19;0;293361,66;0;8030,47;2193313,8;18509758;0;24009837,02;23822819,12;1002066,54;243052,77;1894861,9;687467,46;573752,5;;;;41579,94;63426957,54;;7007,72;20739319,06;;0;14975883,57;;0;;19559637,17;;;;;;6955577,9;;204147017,6;;;1666611,925
2018;Agosto;PR;322566651,5;31312,53;1915,53;2995322,82;59446019,55;160759993;117978313,5;140561496,4;20438180,54;382073006,9;274755585;40451253,81;37086600,38;24468243,52;47950724,62;2924431,82;;;;7801277,64;1116127715;;1239212,97;283182131,5;;14035158,77;202469407,5;;4723939,97;;64556854,95;;;;;;70446665,12;;1943037072;;;18331392,39
2018;Agosto;RJ;317654319,4;2964,15;274777,14;17257987,52;29909012,59;131222586,9;106715605,6;385889161,5;211794271,3;1664041065;1133360210;549347149,9;553684917,4;223936445,8;127278351,9;366599,19;;;;135068397,6;3883648485;;22420973,56;950087804,2;;164016779,9;848697708,5;;166489940,6;;238219450,6;;;;;;551452472;;3424532539;;;2298964221
2018;Agosto;RN;818033,76;-9,42;9316;507074,69;0;313160,3;3409274,52;22813189,03;25882,73;26075432,25;40008180,52;1748193,51;13568431,54;1803759,79;912444,34;122389,08;;;;138362,96;71324974,31;;23405,91;26802328,17;;13571,89;16227871,74;;0;;35519116,19;;;;;;8293359,65;;232227170,3;;;2582483,772
2018;Agosto;RO;197030,65;57,73;0;248877,36;28395,85;0;3333326,12;11388991,43;21916,27;15919846,99;17386254,28;1812380,65;247597,01;688496,44;6650535,82;222573,44;;;;100808,89;32673512,86;;13392,91;14847406,94;;25802,79;10093009,77;;0;;22316469,34;;;;;;4198499,13;;117624831,6;;;1176062,289
2018;Agosto;RR;22295,95;6689,33;0;0;11167,24;12968,03;21675,76;4068903,14;0;5437431,43;7497264,31;103120,83;11527,44;228249,36;246775,48;70633,82;;;;4064,47;9117765,07;;660,48;6281143,78;;0;3252865,45;;0;;13469371,45;;;;;;1634806,15;;46180087,83;;;730967,4341
2018;Agosto;RS;135808304,3;46164,27;91161017,15;6152147,81;20140,69;178136945,9;154928044,4;194755090,4;25936183,14;445691843;357011647,7;78246570,08;26893142,51;43676587,28;96728600,69;2855268,99;;;;44521248,74;967890455,3;;7564044,15;266618981,4;;25504222,33;226916517,1;;2587017,17;;108375615,3;;;;;;50218257,88;;2152538857;;;19182979,25
2018;Agosto;SC;603705685,6;44238,62;215,87;8249687,72;13862668,34;256580906,5;145878425,6;77651399,75;1476205,74;313580070,6;185484197,3;38917311,89;10126443,89;16964341,67;24999748,53;784264,3;;;;1334498,89;1036605368;;224487,3;255958419,9;;1007036,29;174094784,1;;117,21;;47632004,97;;;;;;35195709,55;;1442943383;;;12885716,71
2018;Agosto;SE;5979980,94;131045,67;837676,14;611703,41;0;2857747,32;6190241,59;20620278,99;925805,39;17267266,86;25637794,31;2179457,98;1071706,13;1906223,89;3430273,25;86254,66;;;;1669714,08;43285534,38;;284473,34;14684288,32;;756161,86;12509215,43;;0;;16766533,68;;;;;;5638251,58;;186474882,9;;;1930136,249
2018;Agosto;SP;1913858305;955541,33;217281,95;37115135,82;155069428,9;764005854,2;955311294,9;883613274,3;674810592;3189750280;2736761355;1804902031;1302331202;452681557,3;1994921608;3706903,65;;;;882206141,1;6817800351;;142849899,9;1752759050;;458854214,5;1704410540;;4628399,55;;128502273,1;;;;;;548848707,9;;14030515960;;;84064904,03
2018;Agosto;TO;15,51;-2,95;0;189965,74;0;221811,66;1218587,92;7897586,68;12740,42;17864944,68;11767388,44;467066,28;222584,41;852054,53;147366,56;538595,16;;;;20732,6;27849751,79;;3666,11;11752817,16;;11794,83;11203107,74;;0;;9553615,49;;;;;;2951537,66;;116162859,4;;;905512,2131
2018;Setembro;AC;82523,41;177,27;0;209625,2;0;4610,27;34385,64;5198378,87;0;5140310,24;7372634;228057,15;1761,89;467424,3;511133,8;659443,28;;;;7995,69;9588184,1;;1295,68;3293542,12;;0;3355393,87;;0;;6493987,63;;;;;;1517669,16;;100096169,4;;;594177,5253
2018;Setembro;AL;77617,06;1509,57;0;637124,14;5889,98;10782,59;4998466,41;15312892,65;5122,85;17823924,6;25803509,68;1260175,02;379816,58;1591040,98;780195,85;1840231,44;;;;64956,9;45597848,36;;10851,18;12607918,56;;2417,86;11000179,5;;5397,52;;19716555,47;;;;;;4785679,79;;244045433,8;;;3078381,834
2018;Setembro;AM;66561052,8;454,34;0;2523101,31;20500,9;11435059,56;1620456,52;16817522,22;239815,08;137737527,6;68356920,1;5112214,4;19262518,42;4246199,4;5030763,06;893642,6;;;;175787,53;324583084,1;;28498,51;78510151,21;;149395,38;116585411,1;;0;;17476752,12;;;;;;16072314,88;;338593788,8;;;1655889,881
2018;Setembro;AP;568,46;82,29;0;2480,88;516,08;0;232091,88;3650284,76;2034,75;5200948,81;4189325,81;103536,88;43421,7;286759,25;105088,59;550679,43;;;;28419,2;5717032,37;;4615,95;3529415,47;;1876,14;2590808,31;;0;;20515347,84;;;;;;1793715,56;;51901734,24;;;293383,911
2018;Setembro;BA;76538944,97;4422,55;10812,62;14104258,73;5058,74;52315499,32;77698893,95;90060044,11;116310,77;119978319,3;143076373,3;12679924,64;12366813,56;13452842;4786635,94;33463096,19;;;;1669551,48;468394169,9;;270614,79;137698650,3;;141039,85;106287493,2;;257264,49;;57756719,46;;;;;;30616610,35;;1333968802;;;11283333,26
2018;Setembro;CE;44550470,25;38,8;0;9752749,46;0;14382005,2;10552658,19;58892733,63;19880367,64;100302002;121818347,4;12221108,07;35464859,58;16560232,1;3635098,95;1802699,51;;;;19697919,01;244995148,6;;3209525,31;74419599,94;;12528016,63;62154655,99;;212,59;;43775211,97;;;;;;23588062,46;;859152304,8;;;22352165,23
2018;Setembro;DF;3056556,69;-13,06;0;451836,88;0;580364,02;4879278,67;58144820,54;178631617,3;332067875,9;2691199750;402849585,5;102469067,3;173784680,4;494342876,2;829316,42;;;;393146409,3;483802361,8;;65692485,96;334669475,1;;180853796,1;163955803,1;;2911,89;;1228509486;;;;;;420393676,7;;632858984,1;;;11638714,65
2018;Setembro;ES;166297383,5;863,02;0;809442,69;6865511,9;120365492,6;49391735,75;31665864,7;7098297,99;108306969,3;72892446,49;11357281,78;17738407,13;7119932,15;14047973,74;7787211,98;;;;6798625,64;363442408,4;;1131885,18;93177246,38;;5709068,93;55852139,24;;29853,26;;28432820,88;;;;;;24284935,3;;659658037,8;;;6162302,467
2018;Setembro;GO;24289985,01;6592,49;53204,54;4060711,53;9462217,73;33009436,24;25890252,32;59116561,51;211022,9;141832619,8;94251248,46;7850622,91;4756098,98;6686442,54;9319599,7;94458205,28;;;;337202,99;262900589,7;;52815,19;85537892,7;;177166,14;73070109,19;;0;;37844942,23;;;;;;30961384,2;;740565140,1;;;8773231,95
2018;Setembro;MA;1161847,89;455,8;0;1456187,01;0;251052,03;3159745,73;24086506,33;233,31;34346344,36;30616410,39;1172820,17;733316,23;2073548,51;414293,73;7535198,9;;;;27913,31;241440762;;4518,33;64252919,62;;206,58;30647351,15;;5170210,3;;24492535,06;;;;;;7076566,47;;398182104,4;;;1924875,874
2018;Setembro;MG;90357275,65;10409,48;321683888,2;20903945,57;5569,91;59348078,75;154494843,5;188005744,4;16217113,21;557124128,4;379334440,6;57351027,94;29678780,33;37152505,81;89726598,53;98618823,29;;;;31939423,87;954597532,2;;5189711,73;256406224,4;;10263565,23;307363031,3;;176,32;;150043995,6;;;;;;21788972,24;;3062008908;;;32218365,13
2018;Setembro;MS;104147,54;-41,2;0;679005,62;5241,48;139515,84;7479247,96;32056590,36;195614,11;47261736,89;41234221,22;3385108,16;594557,99;2439171,51;6146365,05;126565316,2;;;;16805,5;87176500,14;;2772,28;26989546,92;;155553,74;25745034,84;;239,6;;21410815,02;;;;;;8472196,81;;441073352,4;;;14857884,29
2018;Setembro;MT;2055147,21;2902,15;0;3113173,55;0;953057,47;4375523,24;31370661,28;487785,01;74958536,89;61786323,99;3609173,41;3875143,49;3594027,41;10168388,55;118739502,6;;;;139778,2;137639586,1;;24345,01;40040599,78;;388588,65;42219823,45;;209963,76;;22654417,63;;;;;;10528641,8;;575036672,7;;;6604698,623
2018;Setembro;PA;16490880,39;12766,38;0;2068045,97;320,74;5815243,57;10811276,51;29674115,89;10393015,55;63236461,38;64705871,33;4134848,22;2141708,65;3548073,99;13107008,36;14648307,6;;;;11902275,69;121160439,2;;1942235,93;45479704,66;;7030226,29;38316895,73;;0;;40173341,19;;;;;;12739298,01;;697206022,3;;;4176368,638
2018;Setembro;PB;2836716,35;-853,84;0;1287450,98;6565,84;3133532,76;4756991,58;22972471,57;11832,87;40922863,43;52555508,43;1748837,51;332205,73;1594874,19;1906830,63;1239931,61;;;;39284,48;73845393,6;;6873,76;24311585,38;;7328,64;26378386,21;;0;;45377005,49;;;;;;6993827,67;;365686543,5;;;2902725,361
2018;Setembro;PE;59047091,98;-402,09;0;18881324,26;13019451,06;44973217,92;50404387,22;51149751,03;3184874,68;140950404,9;123087803,2;10801910,31;17828595,28;8204120,32;12081493,02;3275969,3;;;;1059754,58;476953479,9;;176286,95;129524485,6;;4342111,66;77244276,29;;10191378,47;;65725304,92;;;;;;26905685,86;;945931345,3;;;8665689,273
